City,Temperature,timestamp
London,14.1,2026-02-24 10:59:22.255275
London,27.8,2025-10-30 10:59:22.255277
Paris,22.0,2026-02-26 10:59:22.255279
Paris,11.6,2025-09-13 10:59:22.255280
Sydney,31.9,2026-05-05 10:59:22.255282
Sydney,25.3,2025-07-09 10:59:22.255284
London,31.0,2026-01-15 10:59:22.255286
Tokyo,20.4,2025-12-31 10:59:22.255288
London,12.6,2026-06-17 10:59:22.255289
New York,15.5,2026-01-07 10:59:22.255291
London,26.1,2025-10-30 10:59:22.255293
New York,30.8,2026-06-23 10:59:22.255295
New York,24.1,2025-10-17 10:59:22.255297
Tokyo,12.4,2026-04-23 10:59:22.255299
New York,18.8,2026-04-15 10:59:22.255300
Tokyo,18.5,2026-05-05 10:59:22.255302
Sydney,25.6,2026-06-15 10:59:22.255304
Paris,16.3,2025-09-28 10:59:22.255306
London,13.9,2025-09-19 10:59:22.255308
Tokyo,31.6,2026-05-09 10:59:22.255309
Sydney,33.8,2026-04-29 10:59:22.255311
Tokyo,10.9,2025-12-06 10:59:22.255313
Paris,14.9,2026-03-11 10:59:22.255315
Tokyo,22.4,2026-01-24 10:59:22.255317
Sydney,32.3,2025-12-11 10:59:22.255319
New York,10.1,2026-04-26 10:59:22.255320
Paris,34.2,2025-09-11 10:59:22.255322
Tokyo,12.3,2025-12-01 10:59:22.255324
Tokyo,30.7,2026-03-10 10:59:22.255326
Sydney,16.1,2026-02-11 10:59:22.255327
New York,31.0,2026-05-27 10:59:22.255329
Sydney,28.2,2026-01-19 10:59:22.255331
Paris,33.0,2026-01-26 10:59:22.255333
New York,13.2,2026-05-04 10:59:22.255335
New York,10.6,2025-10-26 10:59:22.255337
Sydney,14.2,2026-04-24 10:59:22.255339
New York,23.2,2025-08-15 10:59:22.255340
Paris,13.7,2025-12-06 10:59:22.255342
Sydney,28.0,2025-12-13 10:59:22.255344
New York,17.3,2025-11-26 10:59:22.255346
London,12.3,2026-03-25 10:59:22.255348
London,28.1,2026-03-04 10:59:22.255350
London,24.4,2026-04-28 10:59:22.255352
Tokyo,10.9,2026-01-27 10:59:22.255353
London,33.8,2025-08-26 10:59:22.255355
London,16.0,2026-07-02 10:59:22.255357
New York,21.2,2025-09-01 10:59:22.255359
London,22.3,2025-11-28 10:59:22.255361
Sydney,20.1,2026-06-05 10:59:22.255362
Tokyo,16.7,2025-08-02 10:59:22.255364
Tokyo,29.2,2025-08-30 10:59:22.255366
Sydney,13.6,2026-05-07 10:59:22.255368
Tokyo,15.0,2025-09-16 10:59:22.255370
Tokyo,31.2,2026-04-23 10:59:22.255371
Tokyo,14.5,2026-02-18 10:59:22.255373
Paris,32.4,2026-03-08 10:59:22.255375
Tokyo,13.8,2025-12-16 10:59:22.255377
New York,12.6,2025-12-31 10:59:22.255379
London,22.5,2026-04-24 10:59:22.255381
Tokyo,15.4,2025-07-17 10:59:22.255382
Tokyo,28.0,2026-03-10 10:59:22.255384
Sydney,15.3,2026-06-05 10:59:22.255386
Sydney,28.5,2025-12-03 10:59:22.255388
Sydney,17.5,2026-03-14 10:59:22.255390
New York,20.6,2026-06-29 10:59:22.255392
London,34.3,2025-11-07 10:59:22.255393
Paris,12.6,2026-04-18 10:59:22.255395
Paris,26.0,2026-01-10 10:59:22.255397
New York,25.7,2025-07-29 10:59:22.255399
Tokyo,30.3,2026-03-20 10:59:22.255401
Paris,23.7,2025-08-28 10:59:22.255403
Paris,23.9,2025-09-17 10:59:22.255405
Tokyo,26.5,2025-08-13 10:59:22.255406
Sydney,20.5,2025-09-03 10:59:22.255408
Tokyo,13.8,2025-09-12 10:59:22.255410
Sydney,21.9,2026-06-14 10:59:22.255412
Tokyo,18.9,2025-07-11 10:59:22.255414
Sydney,12.5,2025-11-18 10:59:22.255416
New York,21.1,2026-03-31 10:59:22.255418
Tokyo,28.7,2026-05-10 10:59:22.255419
Paris,10.5,2026-05-13 10:59:22.255421
Sydney,18.7,2025-07-23 10:59:22.255423
Paris,17.9,2026-04-08 10:59:22.255425
New York,30.4,2025-07-22 10:59:22.255427
Paris,23.4,2026-03-01 10:59:22.255429
Paris,26.7,2025-12-28 10:59:22.255430
London,13.6,2025-11-07 10:59:22.255432
Paris,12.5,2026-04-20 10:59:22.255434
New York,25.1,2025-11-05 10:59:22.255436
London,22.7,2026-05-29 10:59:22.255438
New York,15.7,2026-04-29 10:59:22.255439
New York,25.7,2026-01-18 10:59:22.255441
Sydney,15.0,2026-02-05 10:59:22.255443
New York,31.5,2025-10-30 10:59:22.255445
Tokyo,22.8,2025-08-17 10:59:22.255447
Paris,15.4,2026-04-07 10:59:22.255449
London,25.5,2025-07-13 10:59:22.255451
Sydney,17.8,2026-01-20 10:59:22.255453
Tokyo,25.3,2025-10-30 10:59:22.255454
London,21.3,2026-03-19 10:59:22.255456
London,24.2,2025-10-09 10:59:22.255458
London,26.3,2026-07-03 10:59:22.255460
London,20.4,2026-04-03 10:59:22.255462
Sydney,13.3,2025-08-06 10:59:22.255463
Sydney,16.1,2025-12-05 10:59:22.255465
Tokyo,15.3,2026-03-17 10:59:22.255467
New York,26.4,2026-03-18 10:59:22.255469
London,16.9,2025-09-23 10:59:22.255471
London,32.4,2025-08-24 10:59:22.255473
Sydney,22.6,2025-12-01 10:59:22.255474
New York,23.7,2025-09-06 10:59:22.255476
Sydney,15.0,2026-06-30 10:59:22.255478
London,34.4,2025-08-10 10:59:22.255480
London,26.0,2025-11-22 10:59:22.255482
Sydney,32.1,2025-12-20 10:59:22.255484
London,17.3,2026-06-08 10:59:22.255485
Paris,31.7,2025-10-24 10:59:22.255487
Paris,34.9,2026-01-21 10:59:22.255489
Sydney,10.9,2025-10-01 10:59:22.255491
Paris,32.2,2025-07-09 10:59:22.255493
Sydney,27.1,2025-10-22 10:59:22.255495
New York,26.9,2026-01-25 10:59:22.255496
Sydney,16.1,2025-11-27 10:59:22.255498
New York,29.1,2026-03-25 10:59:22.255500
Paris,14.5,2026-03-18 10:59:22.255502
Sydney,13.9,2026-03-10 10:59:22.255503
Tokyo,25.0,2025-12-24 10:59:22.255505
New York,22.9,2025-10-23 10:59:22.255507
Sydney,18.2,2026-01-22 10:59:22.255509
London,24.5,2026-01-30 10:59:22.255511
London,17.7,2025-08-15 10:59:22.255512
New York,32.0,2026-06-17 10:59:22.255514
London,17.7,2026-04-06 10:59:22.255516
Tokyo,31.8,2026-02-21 10:59:22.255518
London,12.7,2026-02-08 10:59:22.255520
London,34.3,2025-08-04 10:59:22.255521
Tokyo,32.7,2026-03-23 10:59:22.255523
Paris,22.3,2025-10-24 10:59:22.255525
Paris,21.3,2026-02-14 10:59:22.255527
Tokyo,28.1,2026-01-02 10:59:22.255529
Paris,16.6,2026-05-24 10:59:22.255531
Tokyo,28.1,2025-12-02 10:59:22.255532
London,26.2,2025-10-16 10:59:22.255534
Tokyo,26.0,2025-08-01 10:59:22.255536
London,12.5,2026-02-10 10:59:22.255538
New York,29.8,2026-06-11 10:59:22.255540
Sydney,33.8,2025-12-30 10:59:22.255541
Sydney,31.0,2025-09-07 10:59:22.255543
Tokyo,26.7,2026-06-30 10:59:22.255545
Paris,18.3,2025-08-26 10:59:22.255547
Paris,20.2,2026-05-08 10:59:22.255549
London,30.6,2026-01-20 10:59:22.255551
Sydney,34.1,2025-07-25 10:59:22.255563
Sydney,32.8,2026-01-12 10:59:22.255565
Sydney,34.2,2026-03-18 10:59:22.255567
Tokyo,17.1,2026-06-25 10:59:22.255569
Tokyo,24.0,2025-10-18 10:59:22.255571
London,26.0,2025-11-25 10:59:22.255573
Sydney,31.9,2025-09-14 10:59:22.255574
London,29.4,2026-07-03 10:59:22.255576
London,13.6,2026-06-21 10:59:22.255578
Paris,27.7,2025-08-11 10:59:22.255580
New York,31.0,2025-09-20 10:59:22.255582
Tokyo,26.0,2026-04-22 10:59:22.255583
Tokyo,14.8,2026-06-03 10:59:22.255585
London,13.5,2026-01-25 10:59:22.255587
London,22.0,2026-02-25 10:59:22.255589
Tokyo,10.0,2025-10-27 10:59:22.255591
Paris,11.4,2026-04-13 10:59:22.255593
New York,16.7,2026-02-24 10:59:22.255594
London,29.0,2025-11-11 10:59:22.255596
Paris,15.0,2025-09-01 10:59:22.255598
New York,23.9,2026-02-22 10:59:22.255600
Tokyo,31.6,2025-09-20 10:59:22.255602
London,10.0,2025-09-16 10:59:22.255604
Paris,28.6,2026-01-12 10:59:22.255605
London,18.4,2026-04-04 10:59:22.255607
Sydney,32.2,2025-11-21 10:59:22.255609
Sydney,25.9,2025-08-18 10:59:22.255611
Paris,14.0,2025-07-30 10:59:22.255613
Paris,28.5,2025-11-26 10:59:22.255615
Tokyo,10.7,2026-05-04 10:59:22.255616
Sydney,10.8,2025-12-17 10:59:22.255618
Paris,16.1,2025-07-19 10:59:22.255620
Paris,20.3,2025-09-09 10:59:22.255622
Paris,20.9,2026-06-16 10:59:22.255624
Sydney,12.4,2026-03-28 10:59:22.255626
Tokyo,15.4,2025-08-08 10:59:22.255627
Sydney,32.8,2025-08-18 10:59:22.255629
Paris,34.3,2025-10-09 10:59:22.255631
Tokyo,24.4,2025-11-18 10:59:22.255633
New York,15.7,2026-05-29 10:59:22.255635
London,28.3,2025-08-15 10:59:22.255637
Paris,27.5,2026-05-24 10:59:22.255638
London,32.5,2026-02-04 10:59:22.255640
Paris,26.1,2026-05-01 10:59:22.255642
Tokyo,15.8,2026-03-26 10:59:22.255644
Tokyo,16.0,2025-12-03 10:59:22.255645
Paris,10.6,2026-02-19 10:59:22.255647
Sydney,27.4,2025-07-30 10:59:22.255649
Paris,25.9,2025-10-21 10:59:22.255651
New York,20.3,2025-11-16 10:59:22.255653
New York,26.7,2026-01-19 10:59:22.255655
London,23.8,2025-07-13 10:59:22.255656
Paris,18.2,2025-12-25 10:59:22.255658
Paris,33.6,2026-06-01 10:59:22.255660
Sydney,22.1,2026-01-27 10:59:22.255662
London,18.2,2025-09-17 10:59:22.255664
Sydney,13.1,2026-06-12 10:59:22.255665
Tokyo,17.3,2025-11-12 10:59:22.255667
Sydney,33.9,2025-10-20 10:59:22.255669
Tokyo,18.2,2026-01-17 10:59:22.255671
Paris,32.9,2026-04-20 10:59:22.255673
Tokyo,34.8,2025-09-14 10:59:22.255674
London,27.0,2025-10-15 10:59:22.255676
Tokyo,34.1,2025-11-03 10:59:22.255678
London,30.5,2025-10-17 10:59:22.255680
New York,34.1,2025-07-27 10:59:22.255682
Tokyo,15.3,2026-05-03 10:59:22.255684
Tokyo,33.8,2025-11-18 10:59:22.255686
Sydney,16.4,2025-09-10 10:59:22.255687
New York,26.1,2026-06-25 10:59:22.255689
New York,13.1,2026-05-28 10:59:22.255691
New York,12.0,2025-07-25 10:59:22.255693
New York,14.3,2025-10-24 10:59:22.255695
Sydney,25.4,2025-09-20 10:59:22.255697
Sydney,32.3,2025-08-26 10:59:22.255699
Tokyo,14.0,2026-03-09 10:59:22.255700
London,21.8,2026-06-28 10:59:22.255702
London,28.9,2026-04-14 10:59:22.255704
New York,20.1,2025-10-19 10:59:22.255706
Paris,29.5,2026-03-12 10:59:22.255708
London,27.8,2026-03-18 10:59:22.255710
Sydney,33.5,2025-10-26 10:59:22.255712
New York,34.1,2025-11-12 10:59:22.255713
Tokyo,30.5,2025-10-08 10:59:22.255715
Tokyo,24.8,2026-01-01 10:59:22.255717
New York,11.4,2026-06-16 10:59:22.255719
Sydney,21.3,2026-06-24 10:59:22.255721
Sydney,11.0,2026-06-01 10:59:22.255723
Sydney,14.3,2026-05-23 10:59:22.255724
London,17.9,2026-01-19 10:59:22.255726
London,34.3,2025-11-18 10:59:22.255728
New York,29.5,2025-09-12 10:59:22.255730
Tokyo,11.7,2025-12-27 10:59:22.255732
London,22.8,2025-07-12 10:59:22.255734
Sydney,26.1,2025-10-25 10:59:22.255735
London,29.9,2026-03-17 10:59:22.255737
Tokyo,27.8,2025-07-20 10:59:22.255739
London,16.3,2026-01-29 10:59:22.255741
New York,14.3,2025-11-11 10:59:22.255742
Tokyo,32.8,2026-01-11 10:59:22.255744
New York,16.6,2025-12-12 10:59:22.255746
Paris,23.5,2026-03-20 10:59:22.255748
Sydney,19.7,2025-12-26 10:59:22.255750
New York,31.5,2025-12-18 10:59:22.255751
Tokyo,13.9,2026-06-26 10:59:22.255753
Paris,32.6,2026-01-24 10:59:22.255755
London,22.1,2025-09-06 10:59:22.255757
Paris,21.4,2025-10-19 10:59:22.255759
New York,17.6,2026-02-14 10:59:22.255761
Paris,20.1,2026-05-14 10:59:22.255763
Tokyo,20.8,2025-12-04 10:59:22.255764
New York,16.4,2026-06-27 10:59:22.255766
New York,17.0,2026-06-13 10:59:22.255768
London,32.9,2026-02-14 10:59:22.255770
New York,14.8,2026-04-04 10:59:22.255772
London,19.0,2025-12-29 10:59:22.255773
New York,24.9,2025-08-14 10:59:22.255775
London,23.4,2026-03-05 10:59:22.255777
Paris,29.6,2026-01-17 10:59:22.255779
Paris,28.9,2025-11-29 10:59:22.255781
London,20.9,2026-05-19 10:59:22.255783
New York,23.2,2025-07-23 10:59:22.255784
Tokyo,29.5,2025-10-24 10:59:22.255786
London,10.5,2026-01-12 10:59:22.255788
London,33.9,2026-04-05 10:59:22.255790
London,25.4,2026-01-22 10:59:22.255792
Paris,30.6,2026-02-13 10:59:22.255793
Sydney,33.9,2025-08-20 10:59:22.255795
New York,34.2,2025-08-06 10:59:22.255797
Paris,23.4,2026-03-10 10:59:22.255799
Tokyo,29.1,2025-08-04 10:59:22.255801
London,32.5,2025-08-21 10:59:22.255803
Tokyo,18.8,2026-05-28 10:59:22.255805
Paris,14.2,2026-04-14 10:59:22.255807
Tokyo,27.9,2025-08-07 10:59:22.255808
London,18.3,2025-08-18 10:59:22.255810
Paris,11.1,2026-04-03 10:59:22.255812
Sydney,16.3,2025-09-26 10:59:22.255814
Paris,10.1,2026-01-05 10:59:22.255816
Paris,11.7,2026-04-29 10:59:22.255818
Sydney,16.2,2026-03-05 10:59:22.255819
New York,20.8,2025-07-19 10:59:22.255821
Tokyo,21.7,2026-06-12 10:59:22.255823
Paris,25.3,2025-12-09 10:59:22.255825
New York,21.5,2025-09-05 10:59:22.255827
Sydney,12.8,2025-08-08 10:59:22.255829
New York,22.4,2026-06-15 10:59:22.255830
Tokyo,24.9,2025-07-17 10:59:22.255832
Tokyo,16.5,2026-03-26 10:59:22.255834
London,24.8,2025-11-03 10:59:22.255836
Sydney,27.6,2026-01-13 10:59:22.255838
Sydney,32.9,2025-11-29 10:59:22.255840
New York,27.8,2025-09-20 10:59:22.255841
Paris,33.6,2025-07-17 10:59:22.255843
London,13.6,2026-03-29 10:59:22.255845
Paris,10.5,2025-12-07 10:59:22.255847
New York,28.0,2026-03-07 10:59:22.255849
Tokyo,10.4,2025-07-04 10:59:22.255851
New York,18.1,2025-12-12 10:59:22.255853
New York,29.1,2025-12-19 10:59:22.255855
New York,17.8,2025-11-01 10:59:22.255856
Paris,19.8,2026-05-28 10:59:22.255858
New York,33.5,2026-03-02 10:59:22.255860
New York,28.2,2025-07-14 10:59:22.255862
London,35.0,2026-03-30 10:59:22.255864
Sydney,33.4,2026-02-09 10:59:22.255865
London,13.1,2026-01-09 10:59:22.255867
London,16.7,2026-05-26 10:59:22.255869
Paris,26.6,2026-01-17 10:59:22.255871
Tokyo,31.4,2026-04-04 10:59:22.255873
Paris,33.7,2026-05-19 10:59:22.255875
Sydney,23.8,2026-04-08 10:59:22.255876
Paris,17.8,2025-12-31 10:59:22.255878
Tokyo,24.7,2026-03-15 10:59:22.255880
Sydney,12.5,2025-08-31 10:59:22.255882
New York,25.8,2026-05-15 10:59:22.255884
Tokyo,24.1,2025-08-09 10:59:22.255886
New York,24.6,2025-08-13 10:59:22.255888
Sydney,31.5,2026-01-21 10:59:22.255889
New York,29.1,2025-10-21 10:59:22.255891
London,27.4,2025-08-17 10:59:22.255893
New York,32.3,2025-12-26 10:59:22.255895
London,25.0,2026-04-08 10:59:22.255897
Paris,26.3,2026-06-05 10:59:22.255898
Tokyo,27.5,2026-05-06 10:59:22.255900
Tokyo,19.0,2026-05-20 10:59:22.255902
Tokyo,19.4,2025-08-29 10:59:22.255904
London,35.0,2026-04-26 10:59:22.255905
Paris,21.2,2026-03-01 10:59:22.255907
London,17.9,2026-03-22 10:59:22.255909
New York,23.3,2025-10-23 10:59:22.255911
London,11.0,2025-07-27 10:59:22.255913
Tokyo,22.8,2025-10-26 10:59:22.255915
Sydney,17.8,2025-09-30 10:59:22.255917
Paris,27.0,2025-07-13 10:59:22.255919
Tokyo,33.1,2025-09-15 10:59:22.255920
London,12.7,2026-03-13 10:59:22.255922
Sydney,17.8,2025-09-07 10:59:22.255924
Paris,13.1,2025-07-03 10:59:22.255926
Tokyo,26.7,2025-12-04 10:59:22.255928
New York,32.5,2026-06-14 10:59:22.255930
London,26.6,2026-05-04 10:59:22.255931
London,24.6,2026-06-10 10:59:22.255933
Tokyo,19.8,2025-09-19 10:59:22.255935
Sydney,17.6,2025-11-20 10:59:22.255943
New York,32.0,2026-02-20 10:59:22.255945
London,15.0,2026-01-06 10:59:22.255947
London,33.7,2025-09-27 10:59:22.255949
Tokyo,32.5,2026-02-06 10:59:22.255951
London,32.9,2026-05-09 10:59:22.255953
Paris,14.0,2025-12-07 10:59:22.255954
Tokyo,12.6,2025-12-28 10:59:22.255956
Sydney,13.4,2025-09-26 10:59:22.255958
Sydney,23.7,2026-02-25 10:59:22.255960
Tokyo,16.4,2026-04-18 10:59:22.255962
Paris,21.1,2025-08-29 10:59:22.255963
Tokyo,34.1,2026-05-15 10:59:22.255965
Sydney,16.7,2026-02-18 10:59:22.255967
New York,30.8,2026-01-29 10:59:22.255969
London,15.2,2026-02-25 10:59:22.255971
Sydney,32.6,2025-10-28 10:59:22.255973
Paris,31.6,2026-04-20 10:59:22.255974
New York,28.5,2025-08-12 10:59:22.255976
Tokyo,11.5,2026-05-30 10:59:22.255978
Paris,13.0,2025-08-10 10:59:22.255980
Sydney,30.8,2026-05-20 10:59:22.255982
London,13.3,2026-05-02 10:59:22.255983
Tokyo,10.4,2025-09-21 10:59:22.255985
London,20.0,2025-07-21 10:59:22.255987
New York,31.4,2025-07-27 10:59:22.255989
Sydney,10.9,2025-12-12 10:59:22.255991
Tokyo,11.1,2026-03-05 10:59:22.255993
London,27.8,2025-09-27 10:59:22.255995
Tokyo,34.6,2025-07-22 10:59:22.255996
New York,14.0,2025-07-17 10:59:22.255998
New York,29.3,2025-12-01 10:59:22.256000
Sydney,31.9,2026-02-09 10:59:22.256002
Paris,11.2,2026-04-29 10:59:22.256004
New York,19.2,2025-11-10 10:59:22.256006
Sydney,27.7,2025-08-21 10:59:22.256008
New York,28.6,2025-09-02 10:59:22.256009
New York,22.8,2025-12-13 10:59:22.256011
Paris,19.8,2025-12-11 10:59:22.256013
New York,22.8,2026-02-07 10:59:22.256015
New York,17.0,2026-03-13 10:59:22.256017
Paris,14.8,2026-02-02 10:59:22.256019
New York,19.4,2026-04-11 10:59:22.256021
London,13.3,2026-04-11 10:59:22.256022
New York,19.9,2025-09-02 10:59:22.256024
London,34.7,2026-01-11 10:59:22.256026
Tokyo,23.8,2026-02-16 10:59:22.256028
Tokyo,19.7,2026-04-24 10:59:22.256030
Paris,13.6,2026-05-16 10:59:22.256032
New York,19.5,2025-10-20 10:59:22.256033
London,17.1,2026-04-11 10:59:22.256035
Sydney,16.0,2025-07-31 10:59:22.256037
London,17.5,2026-03-20 10:59:22.256039
Sydney,10.3,2026-02-22 10:59:22.256041
New York,28.1,2026-04-05 10:59:22.256043
London,15.2,2026-02-17 10:59:22.256045
London,34.0,2026-05-29 10:59:22.256046
Paris,18.7,2026-03-20 10:59:22.256048
Sydney,14.0,2025-10-18 10:59:22.256050
Tokyo,31.8,2025-10-27 10:59:22.256052
Tokyo,25.2,2025-11-15 10:59:22.256054
London,24.5,2026-01-07 10:59:22.256055
Paris,33.5,2025-07-20 10:59:22.256057
London,24.4,2025-10-02 10:59:22.256059
Paris,25.5,2026-05-09 10:59:22.256061
London,25.5,2025-09-14 10:59:22.256063
Sydney,28.2,2025-07-18 10:59:22.256065
London,18.8,2025-07-13 10:59:22.256067
Paris,17.4,2026-05-18 10:59:22.256068
Tokyo,31.8,2025-08-27 10:59:22.256070
New York,30.9,2025-10-21 10:59:22.256072
Tokyo,12.5,2026-03-21 10:59:22.256074
Sydney,32.1,2026-04-13 10:59:22.256076
New York,17.3,2026-05-01 10:59:22.256077
London,20.1,2025-07-11 10:59:22.256079
Sydney,20.8,2026-03-01 10:59:22.256081
New York,20.2,2026-01-23 10:59:22.256083
New York,12.5,2025-07-19 10:59:22.256085
Sydney,12.0,2026-02-18 10:59:22.256087
London,11.6,2026-06-27 10:59:22.256089
Tokyo,10.0,2025-11-13 10:59:22.256090
Sydney,16.0,2026-07-01 10:59:22.256092
Sydney,13.9,2025-09-13 10:59:22.256094
New York,32.0,2025-12-23 10:59:22.256096
New York,25.6,2026-07-01 10:59:22.256098
Sydney,28.3,2026-03-09 10:59:22.256099
London,28.1,2026-02-22 10:59:22.256101
London,23.9,2026-07-03 10:59:22.256103
London,28.7,2025-10-27 10:59:22.256105
Tokyo,31.1,2026-04-02 10:59:22.256107
Tokyo,26.0,2026-04-02 10:59:22.256109
New York,17.3,2025-11-01 10:59:22.256110
Sydney,29.4,2026-06-02 10:59:22.256112
Tokyo,28.0,2025-12-28 10:59:22.256114
London,10.7,2025-07-03 10:59:22.256116
Sydney,11.7,2025-10-03 10:59:22.256118
Paris,31.0,2025-07-31 10:59:22.256120
New York,10.1,2025-12-03 10:59:22.256121
Tokyo,26.2,2026-05-07 10:59:22.256123
London,21.8,2026-04-29 10:59:22.256125
Tokyo,16.6,2025-07-29 10:59:22.256127
Sydney,11.2,2025-10-14 10:59:22.256129
Sydney,20.5,2026-05-26 10:59:22.256131
London,15.1,2025-09-21 10:59:22.256132
Paris,20.1,2026-03-15 10:59:22.256134
Paris,13.4,2026-05-08 10:59:22.256136
Paris,21.4,2026-07-03 10:59:22.256138
Tokyo,14.6,2026-05-27 10:59:22.256140
London,16.3,2026-02-04 10:59:22.256141
New York,26.3,2026-01-14 10:59:22.256144
Paris,14.3,2026-01-09 10:59:22.256146
London,16.4,2026-02-27 10:59:22.256147
Tokyo,31.2,2026-02-09 10:59:22.256149
Sydney,14.3,2025-08-28 10:59:22.256151
Tokyo,34.3,2026-01-06 10:59:22.256153
Sydney,24.5,2025-07-13 10:59:22.256155
Paris,28.0,2025-08-22 10:59:22.256156
Sydney,23.3,2025-09-26 10:59:22.256158
Sydney,18.0,2025-10-24 10:59:22.256160
London,31.8,2026-06-25 10:59:22.256162
Sydney,31.3,2025-12-11 10:59:22.256164
London,17.4,2025-11-28 10:59:22.256165
Sydney,24.5,2025-10-05 10:59:22.256167
London,22.5,2026-04-20 10:59:22.256169
Paris,11.1,2025-09-29 10:59:22.256171
London,22.4,2026-05-07 10:59:22.256173
London,28.6,2025-11-12 10:59:22.256174
Tokyo,22.6,2026-06-29 10:59:22.256176
Paris,14.5,2026-04-27 10:59:22.256178
Tokyo,29.3,2026-02-28 10:59:22.256180
Tokyo,27.8,2026-03-21 10:59:22.256182
New York,23.2,2026-02-26 10:59:22.256183
London,28.6,2026-01-04 10:59:22.256185
Sydney,21.6,2026-02-19 10:59:22.256187
Sydney,17.2,2025-12-20 10:59:22.256189
Tokyo,11.7,2025-10-28 10:59:22.256191
Sydney,22.7,2026-01-26 10:59:22.256193
Sydney,30.3,2026-07-03 10:59:22.256194
Tokyo,16.3,2026-02-15 10:59:22.256196
New York,30.8,2025-11-03 10:59:22.256198
Tokyo,34.6,2026-02-20 10:59:22.256200
Paris,31.5,2025-10-03 10:59:22.256202
Sydney,19.5,2025-10-19 10:59:22.256204
Paris,29.4,2026-07-03 10:59:22.256205
Paris,26.3,2025-12-01 10:59:22.256207
Sydney,29.9,2026-03-15 10:59:22.256209
Paris,12.5,2026-06-09 10:59:22.256211
Sydney,24.1,2025-10-17 10:59:22.256213
Tokyo,30.7,2026-05-26 10:59:22.256214
New York,26.1,2025-08-02 10:59:22.256216
New York,31.3,2025-08-12 10:59:22.256218
Sydney,15.3,2026-04-28 10:59:22.256220
Sydney,11.0,2026-05-26 10:59:22.256222
New York,27.7,2025-10-26 10:59:22.256223
Sydney,10.0,2025-08-19 10:59:22.256225
New York,30.4,2025-10-27 10:59:22.256227
Paris,14.3,2025-09-29 10:59:22.256229
New York,10.4,2026-05-20 10:59:22.256231
London,33.7,2025-10-16 10:59:22.256233
Paris,14.2,2026-07-01 10:59:22.256234
Paris,30.6,2025-09-25 10:59:22.256236
New York,12.4,2026-06-23 10:59:22.256238
Sydney,32.5,2026-01-13 10:59:22.256240
New York,26.8,2025-09-02 10:59:22.256242
London,25.3,2026-05-14 10:59:22.256244
London,17.6,2026-05-23 10:59:22.256245
Paris,16.9,2025-07-09 10:59:22.256247
Sydney,27.8,2026-06-24 10:59:22.256249
Sydney,11.8,2025-10-31 10:59:22.256251
Tokyo,28.9,2025-09-02 10:59:22.256253
Tokyo,21.8,2026-06-30 10:59:22.256255
Sydney,10.9,2026-03-18 10:59:22.256256
New York,34.0,2025-07-06 10:59:22.256258
Tokyo,26.4,2026-04-01 10:59:22.256260
Tokyo,25.5,2025-09-08 10:59:22.256262
London,28.3,2026-05-23 10:59:22.256264
Paris,16.6,2025-11-09 10:59:22.256266
Paris,10.1,2026-04-22 10:59:22.256267
London,19.7,2026-04-13 10:59:22.256269
New York,32.9,2026-02-16 10:59:22.256271
London,11.6,2026-05-30 10:59:22.256273
Paris,31.1,2025-12-17 10:59:22.256275
Paris,19.7,2025-12-07 10:59:22.256277
London,30.4,2025-08-11 10:59:22.256278
Sydney,32.8,2025-11-11 10:59:22.256280
Paris,33.1,2025-07-29 10:59:22.256282
New York,14.4,2025-10-12 10:59:22.256284
New York,20.6,2025-08-13 10:59:22.256286
Paris,19.8,2025-12-03 10:59:22.256288
Tokyo,29.9,2025-10-28 10:59:22.256290
Sydney,23.8,2025-12-11 10:59:22.256291
Paris,10.0,2026-06-03 10:59:22.256293
Paris,13.5,2025-11-08 10:59:22.256295
Tokyo,31.2,2025-11-20 10:59:22.256297
Tokyo,21.7,2026-03-07 10:59:22.256298
Paris,22.3,2025-09-13 10:59:22.256300
Sydney,32.4,2025-09-18 10:59:22.256302
New York,25.5,2026-04-22 10:59:22.256304
Tokyo,33.2,2026-02-01 10:59:22.256306
New York,24.1,2025-11-27 10:59:22.256308
London,24.5,2026-02-10 10:59:22.256310
New York,23.6,2025-09-14 10:59:22.256312
Tokyo,32.0,2026-03-21 10:59:22.256313
London,33.4,2025-07-23 10:59:22.256315
New York,25.8,2025-12-06 10:59:22.256324
Tokyo,15.0,2025-07-10 10:59:22.256326
Sydney,25.4,2026-04-22 10:59:22.256328
Sydney,32.8,2025-10-12 10:59:22.256330
Tokyo,32.9,2025-12-27 10:59:22.256332
Tokyo,21.4,2026-04-19 10:59:22.256334
Paris,26.4,2025-12-20 10:59:22.256336
Paris,13.5,2025-12-17 10:59:22.256337
Paris,34.2,2026-05-08 10:59:22.256339
Paris,16.6,2026-05-25 10:59:22.256341
London,16.8,2025-07-21 10:59:22.256343
London,30.9,2026-06-17 10:59:22.256345
Tokyo,27.1,2026-06-26 10:59:22.256347
Sydney,15.1,2026-06-13 10:59:22.256348
Tokyo,10.6,2026-01-05 10:59:22.256350
London,23.9,2025-12-23 10:59:22.256352
London,31.1,2025-11-24 10:59:22.256354
London,27.0,2025-11-02 10:59:22.256356
Sydney,28.3,2026-03-07 10:59:22.256357
New York,34.9,2025-08-31 10:59:22.256359
New York,13.1,2025-09-16 10:59:22.256361
New York,12.9,2026-05-26 10:59:22.256363
Tokyo,24.0,2026-02-27 10:59:22.256365
